,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,Abundance: 131C,Abundance: 132C,p_value0Control_Mix1,fold_change0Control_Mix1,q_value0Control_Mix1,p_value0Control_Mix2,fold_change0Control_Mix2,q_value0Control_Mix2,p_value0Control_Mix3,fold_change0Control_Mix3,q_value0Control_Mix3
Q969S2,16.585861894143978,11.139066760985362,11.556792261191315,11.055167826995428,12.373820927280265,12.118772767052484,9.673651180667648,12.254787327243669,16.0,10.703898835020407,12.137860897136553,10.316032682448517,0.5216839146525217,-0.12168925693333188,0.9998111793759804,0.8380229015724048,-0.05692453068964628,0.9999874507963832,0.25449259535289115,-0.22392817994510641,0.9998602487567436
Q969S3,3620.7503552929784,3507.1211288557856,3672.6873525681303,3512.2963966157777,3467.53047415392,3508.942817439124,3581.8116092183836,3501.5698097728155,3551.6000000000004,3631.525863670567,3477.150351003989,3503.721469447303,0.6347573714782095,-0.06247588283840181,0.9998111793759804,0.6259649198307182,-0.06538610491910009,0.9999874507963832,0.8903370058653355,-0.017656567216023454,0.9998602487567436
Q969S9,813.5577898332675,762.324031104746,827.037729632009,809.3465173483575,744.358507286768,797.6065971157437,786.1264180054327,796.4040636127968,745.3,815.985590260393,821.7331827361445,722.9158287469693,0.9035764420479173,-0.015711594995022067,0.9998111793759804,0.6295025416580211,-0.06778012109586208,0.9999874507963832,0.9505482506402622,0.008384698784130147,0.9998602487567436
Q969T7,209.37878647564662,208.74049476468366,212.1551532981611,227.9065367411365,223.46056179964734,206.33805211270942,220.02814450146025,202.5967725446245,207.3,213.82904882052395,229.75236698151332,206.87613233187142,0.20581019550725377,0.07155035224813411,0.9998111793759804,0.9421781063940015,0.003770100809794847,0.9999874507963832,0.26119994383469225,0.0601108942682325,0.9998602487567436
Q969T9,947.3078812616848,1116.2468161743736,932.1203506559539,1007.798376172814,997.0239475115555,1020.528233014946,984.7207863614922,959.3298900019211,925.5,875.7282814325998,1012.8177928596373,1016.1292192211789,0.9766482754356262,0.005213560312066536,0.9998111793759804,0.730330831154118,-0.061795435629361656,0.9999874507963832,0.8837618128440431,-0.026001136404635077,0.9998602487567436
Q969U6,26.57990688164099,24.337456788707513,32.144720196691075,32.08317935806366,31.533285588875515,26.94832365305092,31.3919464784411,20.89598351953087,29.7,25.805523547994937,27.743682050597837,29.59907838887151,0.53511957208614,0.09951469658319571,0.9998111793759804,0.9392149616584546,-0.013556399969688326,0.9999874507963832,0.9755102725487943,0.004642639641027845,0.9998602487567436
Q969U7,2420.118241511333,2590.909486363981,2548.6171013090784,2532.7157565048756,2533.9722533338995,2505.6359983563057,2531.7462575286554,2339.4860345682287,2540.7999999999997,2432.357290308435,2515.5716709315507,2529.015089151033,0.9939541547531249,-0.0018504734495905749,0.9998111793759804,0.7168257864333522,-0.09145077758880038,0.9999874507963832,0.9388491129988803,-0.018769744769472668,0.9998602487567436
Q969V3,1960.0377733280486,1868.742258960603,1928.8362818976395,1919.5018320032832,1927.8546056540579,1906.872949142068,1868.6269530656339,1943.6406926324544,1868.0999999999997,1888.947728521237,1945.9591988302138,1906.4028397164857,0.9025789658466323,-0.01820850440171916,0.9998111793759804,0.6506407950521885,-0.06821859784607542,0.9999874507963832,0.4674737953606878,-0.10775142451399107,0.9998602487567436
Q969V5,604.8878008744646,591.2129887595256,550.8992761328151,607.4930684232872,584.7628276924383,605.8589095844201,536.1289227873942,582.6522923472198,549.8,564.6514075373168,653.7972073236197,543.0200895845785,0.481329396686381,0.04130796674271115,0.9998111793759804,0.18671390294505286,-0.09418158163811735,0.982716430354889,0.3940915480979884,0.06446802926793482,0.9998602487567436
Q969V6,265.1611510512505,289.3349189765189,310.1965498980689,300.34494411102963,277.8122375931311,303.3679630173336,298.83994970866434,311.71151355450564,273.1,300.6219029401468,297.37759197984553,304.8784428151323,0.2749126523639458,-0.08075232230002968,0.9998111793759804,0.5771232665305095,-0.03909382004081196,0.9999874507963832,0.8369100323943589,-0.014668166932935567,0.9998602487567436
Q969W9,27.50134365353788,23.120583949272138,29.08331827319669,33.55204781060151,25.013745530416017,26.31049350741658,26.080922300819644,28.751616421610144,25.0,27.6309946671457,30.344652242841384,27.297809559709922,0.4788559527587346,0.10609216286390595,0.9998111793759804,0.8971443866087739,0.019734830968488683,0.9999874507963832,0.25608940876478203,0.1461783099867518,0.9998602487567436
Q969X5,1924.1726189757544,1834.6698194564126,1818.1666023633175,1799.2092366270251,1814.9601211723664,1881.5192008531023,1759.3715985545641,1953.3816774310326,1737.8,1821.156369232775,1723.6629463997986,1658.976763532836,0.9409729717452517,-0.018120270950756526,0.9998111793759804,0.8001340017198035,-0.06300993044075986,0.9999874507963832,0.7689370592987295,-0.07255245257620165,0.9998602487567436
Q969X6,3268.336229918261,3391.1437866972924,3372.5168939695054,3415.7376230778964,3119.267288378049,3371.0917772139014,3297.387296563263,3384.520879531835,3193.3999999999996,3309.9110428601853,3340.77281392402,3256.454101458768,0.9475940279887657,-0.009293662794177976,0.9998111793759804,0.8296523004523708,-0.02993056108104173,0.9999874507963832,0.7795767414037035,0.038459937329432196,0.9998602487567436
Q969Y2,255.87590358059728,307.4008003619826,291.82813835710255,279.70347690957664,290.5852140341945,303.52742055374216,275.2248600617404,300.556514833553,303.09999999999997,280.2098167896427,299.02487310159984,300.9107379372675,0.76422536648181,0.06053512984370289,0.9998111793759804,0.9992695740800513,-0.00019032241172543544,0.9999874507963832,0.9630316835213755,-0.00993138543711867,0.9998602487567436
Q969Z0,4341.243031164659,4246.418181614294,4219.606806200402,4359.292331668658,4292.717972981794,4354.7853193184665,4121.734120704079,4382.500483411987,4070.0000000000005,4042.5887693193354,4202.127442588675,4165.772705367825,0.9162610528579458,0.015810749704084488,0.9998111793759804,0.6384311568024137,-0.07172785305420036,0.9999874507963832,0.5976365000117815,-0.08025196397062039,0.9998602487567436
Q969Z3,637.421606897593,595.6124521020997,676.1106148037356,633.1596119097381,620.0215647432907,594.3779669630018,642.0648871874507,626.9580619149469,707.3999999999999,724.2141785430862,703.1289419698388,685.4606946999253,0.30749218660580613,-0.04128611951173086,0.9998111793759804,0.4874144759175254,0.035278207736611014,0.9999874507963832,0.009635230384330312,0.1206563502712382,0.09350289288627225
Q96A19,143.17709840243947,134.69846276519274,146.79422223155592,150.8295974158607,141.6336814740843,124.77552223971801,161.51203883016672,134.40987895457639,152.2,132.34665613843063,145.65433076563863,143.55156248114898,0.9154255056579405,-0.016314439285265738,0.9998111793759804,0.9732807754223486,-0.008330840357793674,0.9999874507963832,0.4450366826941632,0.13876667566842416,0.9998602487567436
Q96A26,1253.7210477932422,1041.2687281445476,994.496414847152,1089.4365385875494,897.5011727416023,1419.7301754138398,876.7931878948277,1467.275113450367,937.9999999999998,1002.5155482536168,992.0100313216888,932.3312922006739,0.9784971627997959,0.004480864287744786,0.9998111793759804,0.4888692605293722,-0.12122985474237595,0.9999874507963832,0.37005192408961074,-0.1473218390150679,0.9998602487567436
Q96A33,3485.8661878376106,3245.2126515680807,3564.6963997168655,3422.6181121450477,3434.799722023695,3352.514974222302,3622.3081685727475,3390.8839421825187,3396.500000000001,3657.4143631785228,3443.6845345304578,3450.07809949857,0.8150922320730457,-0.01725427759035123,0.9998111793759804,0.9615240233136405,0.003605649601091528,0.9999874507963832,0.7167834570707097,0.026882182853775874,0.9998602487567436
Q96A35,1533.8378264498963,1451.8229030494365,1552.7430555963535,1464.5391560461635,1532.8236988465837,1544.984070262783,1556.1300840430863,1567.5915456099192,1567.8999999999999,1586.6663063818623,1579.1357027174654,1528.4392730510838,0.9590049546337452,0.007717466379299377,0.9998111793759804,0.9759456064667468,-0.004849342624017908,0.9999874507963832,0.9738126150552326,0.0050722587999440915,0.9998602487567436
Q96A49,2393.8218536364298,2382.9178364235663,2377.867409026179,2384.5146605303985,2438.1749300259225,2381.8172213350394,2438.234296115535,2387.1697262838497,2385.5,2332.952090274681,2319.8920134684276,2338.6446091110784,0.5839737618143936,0.05961713642423506,0.9998111793759804,0.7997332600420207,0.028338972051284467,0.9999874507963832,0.7586928322193207,0.03516186701163128,0.9998602487567436
Q96A54,33.38436304334109,41.0928597317023,33.751956206525634,43.215656050982126,40.97996608174539,37.31306351960896,39.64300189724585,40.84929109081223,36.8,45.13892221900079,44.30319227454842,42.13702580292433,0.13832446772273954,0.17104076616741892,0.9998111793759804,0.25753335539409505,0.12135055029568982,0.9999874507963832,0.00467189822055487,0.28794658175696153,0.04927740265966208
Q96A57,257.29349861428483,272.57951603352416,284.7869139330655,274.29185629496345,242.35392278538708,260.23469941881126,277.40617356326345,256.56497058190917,272.70000000000005,279.54600910995157,296.77069893498873,259.96402359770264,0.8673986049681907,-0.08523620178442136,0.9998111793759804,0.923687020907688,-0.049599613438019025,0.9999874507963832,0.9706259265858175,-0.01902623238635294,0.9998602487567436
Q96A65,1912.2648206927793,1928.6498449020366,2062.083800617733,2057.0343044803803,1878.0932182690817,1948.252179840095,1898.1221051949249,1951.4963255345335,1929.1,2041.0426631304806,2050.25810353918,1982.4240651763757,0.9825313705945686,-0.0028973710155327606,0.9998111793759804,0.9311511878197586,-0.01131953263468506,0.9999874507963832,0.7024999625116847,0.05098011543294693,0.9998602487567436
Q96A70,298.97079260469786,261.6276604786058,325.8862347559776,309.7766257536411,291.6496287376165,266.8521871797675,313.2555867622083,266.463068038529,304.2,286.6819416666319,308.90855983212526,291.30889213283467,0.9965400667573677,-0.003294727062089405,0.9998111793759804,0.9250167519953025,-0.07571459535844705,0.9999874507963832,0.992528707881707,-0.007266770637706088,0.9998602487567436
Q96A73,65.42201080467902,55.320911392792844,63.524089912508565,58.368193771898945,60.871215851943234,60.274948762445256,58.041907084005885,54.36097968238858,71.8,69.94873424745894,65.28435182531302,57.611074826597104,0.5071834441862926,-0.09339419061544137,0.9998111793759804,0.5404512398100403,-0.08742610685783823,0.9999874507963832,0.5573152627311984,0.05377654560471318,0.9998602487567436
Q96AA3,341.56952336700783,338.10343815696746,280.50095124017326,300.8087973065679,295.50813203752114,319.2339878899878,277.2164941283484,309.51193634192344,271.0,284.6905186275583,311.16273399873637,296.62561666917355,0.5618496206386832,-0.04799438491645605,0.9998111793759804,0.07827183685645057,-0.15480367593331057,0.5800961911789505,0.37607125961575627,-0.0757082191204854,0.9998602487567436
Q96AB3,397.13924868755856,340.72439504190515,383.36405586958483,349.97723603362454,362.3666805962129,390.0331340553997,366.745187408253,388.85382865292405,346.6,406.8311316907368,347.92311271577853,344.15872110599406,0.8637538346445822,-0.032206281732733245,0.9998111793759804,0.6557624540851785,-0.08914540019859027,0.9999874507963832,0.6927121462251846,0.06032528629139213,0.9998602487567436
Q96AB6,50.18286419253819,47.17722392887919,45.308748467716946,41.282934402906,51.5575871970011,43.930551280565254,48.9372942080834,48.233586018766744,47.400000000000006,52.357830735642466,50.63221974234105,51.421455217127985,0.529687457023382,-0.06393134770680636,0.9998111793759804,0.2870348459601506,-0.15262299131417587,0.9999874507963832,9.499766815687974e-05,0.15921997172965316,0.0012215955585920966
Q96AC1,7752.827239237045,7911.545568390611,7676.235718017916,7493.393756188898,7489.887112466536,7925.916575956933,7469.576146954744,7741.490556012067,7253.7,7227.869920317504,7316.442451774691,7200.590812349065,0.7490301244177144,-0.034189798669444216,0.9998111793759804,0.4722775107232897,-0.07762214975587287,0.9999874507963832,0.35225353840650275,-0.09900116214769741,0.9998602487567436
Q96AE4,7049.133064514558,6932.1501438512005,6842.845579394657,6761.433413629511,6871.262592021487,6592.213741435533,6716.738469776903,6577.285759923915,6697.299999999999,6496.436833257773,6512.309167339391,6620.194942814998,0.888798944697151,-0.013999621472854157,0.9998111793759804,0.7592502761150879,-0.031222869673540647,0.9999874507963832,0.8815826163437563,-0.015057312262393605,0.9998602487567436
Q96AE7,612.6845735597459,655.5200380435335,654.3746611469255,637.7208349991978,618.0923130933382,640.1422799122658,636.0899849876266,648.3253834086024,601.4,641.4871464615718,619.4644007860048,613.4865282154574,0.19162939642790366,-0.05859922499416862,0.9998111793759804,0.020174533726220464,-0.12346360133121032,0.19361432258598144,0.30681153236365144,-0.051580316272732823,0.9998602487567436
Q96AG3,605.4548388879397,707.6583589331877,596.2080246005322,696.3982642347889,619.6224092295073,677.6148009682835,611.7161776010424,624.1300340701982,584.4,548.0562155450372,703.7358350146958,639.7527345069226,0.7454618138016134,0.033691247576600955,0.9998111793759804,0.31760180893531653,-0.09480314458578776,0.9999874507963832,0.13614892954929936,-0.1548411839533993,0.7886672078796406
Q96AG4,6191.700708388664,5684.761877826909,5840.92526488303,5448.110399328824,5793.875334401575,5509.257882916623,5741.881014030995,5423.136173950426,5419.7,5657.632854007996,5561.134368035926,5452.4200431618265,0.6101714450293435,-0.09369850718145276,0.9998111793759804,0.5145957981366304,-0.12166296549044545,0.9999874507963832,0.7271143838137996,-0.06297830104751545,0.9998602487567436
Q96AH0,27.217824646800374,22.558950331071195,29.848668754070285,25.35730802275874,24.28196042181342,22.72269893822341,25.986082583362112,22.859891745050692,20.0,28.12885042691409,26.44319695447606,26.821684974366143,0.30835774404880745,-0.1298325310589125,0.9998111793759804,0.19624732705833747,-0.20845352021027028,0.9999874507963832,0.737734020820215,0.04080959271749377,0.9998602487567436
Q96AJ1,23.532077559212823,24.431062391741,24.10854014751831,23.888439570220886,24.947219611452145,20.570022196707505,25.796403148447066,24.9023562995913,26.299999999999997,25.14171586830375,19.5072764418266,24.67912434031914,0.7157959796260904,0.0599992426387172,0.9998111793759804,0.9315822700345747,-0.016502044649700846,0.9999874507963832,0.16876247448863135,-0.1816200618033404,0.9002020011855952
Q96AJ9,141.83038312043632,152.6707385476229,170.213946946288,153.14886339355203,163.91986432698155,158.18187611731662,160.2791225032189,148.4714618492983,150.8,206.3612124239981,181.4610204121915,163.07267048024386,0.5956776407726285,-0.1098881238412414,0.9998111793759804,0.5089739437878209,-0.1587914612868751,0.9999874507963832,0.3678956982863897,0.17384260194046003,0.9998602487567436
Q96AP0,38.91298367472241,36.787001992161734,35.053052024010746,29.145442452987947,34.32737418535815,30.615846990448382,30.253869868950783,31.89386958244185,30.6,35.43073490351716,38.927853877245084,31.50357673024662,0.09207059333455457,-0.4815680271968177,0.7911284057718903,0.08234881868776638,-0.45120119776570855,0.6002086362739975,0.3947103410415821,-0.2087276926881605,0.9998602487567436
Q96AQ6,792.4356238313235,726.3794795398858,786.2445490014463,768.2182006772978,752.4746694003605,748.653133438308,762.416488641051,720.9114314238151,769.2,739.8966349757906,788.8742593074678,754.1019890869866,0.8639829571981553,-0.023531826515949407,0.9998111793759804,0.6613467535935054,-0.060985412486306685,0.9999874507963832,0.8905791545835231,0.019026922683996444,0.9998602487567436
Q96AQ8,807.8165299468329,834.8683734557013,834.8443045369198,870.6524480253322,841.1537193792025,803.1078821218398,853.4626174002761,811.1726534687059,812.5999999999999,853.1588203230995,833.3508495948324,807.4279426454896,0.9734607175646627,0.007601791698628652,0.9998111793759804,0.8805890551191226,-0.0345665445850845,0.9999874507963832,0.9460298853789989,0.015457560987098159,0.9998602487567436
Q96AT1,1001.034733038442,958.5213750629421,1004.0632958580723,943.1681642611485,937.8158796337091,930.4347249440954,964.8044456954117,920.6016197946703,991.6,958.0404337143073,1009.5232306161286,989.8630129297139,0.8179595842685645,-0.0571749236012996,0.9998111793759804,0.9097795096407817,-0.028510545967781947,0.9999874507963832,0.9834074835476969,0.0053593564474137,0.9998602487567436
Q96AT9,1097.6438345842464,1061.1131159876477,1053.1987967301568,1068.8723802520194,1031.4178476158777,1011.1999671350438,978.4613650092953,954.7736229187151,1031.2,924.3521939699792,1019.233519333838,961.8510164919882,0.9091164919717913,-0.029230764756396996,0.9998111793759804,0.7368993764861097,-0.08565225630063837,0.9999874507963832,0.6062028836581195,-0.13612685360401933,0.9998602487567436
Q96AX1,1281.5767902052019,1283.0520007800533,1294.513803349602,1336.3610563457548,1213.964969252743,1300.296480643809,1292.0963106413337,1252.8948915526232,1226.8000000000002,1200.9110685213209,1262.7710283342421,1194.5965846275378,0.974101273004791,0.006935053908438034,0.9998111793759804,0.9587488244937004,-0.010914371673544823,0.9999874507963832,0.7564472874957531,-0.06644214110286856,0.9998602487567436
Q96AY2,128.575869555458,121.21925592837012,126.1297592479688,115.96329888456742,133.450993441528,121.42691397513774,133.15496331036647,120.97674669202084,107.2,127.5340504606695,129.09482054168805,122.68143482358005,0.5871993010752952,-0.09052099694593789,0.9998111793759804,0.9623479723055532,0.007227184925219359,0.9999874507963832,0.768123385000287,-0.04266522101738683,0.9998602487567436
Q96AY3,5449.093549991456,5454.2112775554215,5347.5803449119085,5418.114559350681,5458.850806499512,5449.222120458791,5298.600174634519,5418.815575854284,5252.9,5398.66488296847,5264.016873075308,5134.5275283473,0.9713060860066587,0.0033589298068271234,0.9998111793759804,0.8652591594398504,-0.015636730473515627,0.9999874507963832,0.911822437226453,-0.010191878325065636,0.9998602487567436
Q96AY4,611.4796177811115,576.984937098435,594.906928783047,579.5845678250679,551.4333422915382,575.4822488985844,560.7872493263509,559.8709569311899,565.0999999999999,610.4541374360088,589.6399425816121,550.7967911451934,0.010533207266376531,-0.10099286071842152,0.15741517997054777,0.02345879490877919,-0.08439747610045312,0.2212971302470352,0.38972901299162366,-0.032390003681828386,0.9998602487567436
Q96B01,468.7277978887783,523.910560178446,477.42562996894986,517.4282396229398,475.1281132399765,485.9468422051638,466.99076876085786,459.4759684426168,482.70000000000005,469.4779814615928,482.47997066117796,467.47498871003233,0.9010403519042642,-0.021791879823102517,0.9998111793759804,0.7517819288362992,-0.05580949237573818,0.9999874507963832,0.7641942191214395,-0.05561266769426173,0.9998602487567436
Q96B23,523.4469661891166,539.3554846789718,523.7293340618024,532.0396152823953,526.9518041128331,540.7205059615128,500.37434930590695,493.49085890862005,522.4,475.9501063385818,557.8214072298326,544.0516928528233,0.6698090962097485,0.03363429340977822,0.9998111793759804,0.4293007417289706,-0.06529139334781141,0.9999874507963832,0.6283531615245908,-0.04058872104867384,0.9998602487567436
Q96B26,1844.2911388274633,1743.5915677048263,1803.3953380824566,1714.6333373072139,1798.3951673503623,1731.4696590926233,1869.2908310878365,1762.4897979105062,1797.8000000000002,1835.262282426212,1793.1955495391096,1793.0058343071094,0.7879542657991871,-0.05137746846886786,0.9998111793759804,0.9349745203913048,0.01542115209216285,0.9999874507963832,0.900848288185233,0.023659416839224727,0.9998602487567436
Q96B36,969.3514840355259,1074.59232282447,983.9345782110964,1067.7127472631737,1040.7314762708195,1018.5350138098388,927.8169558869765,938.4339064823902,967.5999999999999,888.3406273467324,1038.9141937884808,999.1474423439175,0.9308284406036472,0.023634400882483968,0.9998111793759804,0.8356887788543884,-0.058122678101112234,0.9999874507963832,0.7225530835817304,-0.09931513052690914,0.9998602487567436
Q96B42,29.41509694901603,32.76196106172165,40.180900245863846,34.71168079944718,40.248180973142794,26.788866116642335,47.41985872876298,49.019149308974676,38.5,48.623912537379525,24.709216826313696,43.48604546139836,0.9397227047120894,-0.01637002361727132,0.9998111793759804,0.018600445265180857,0.40286895430429287,0.17986941168230483,0.6622744489137726,0.14405979759973628,0.9998602487567436
Q96B45,154.23433966520216,141.34446058057054,156.66724343482534,149.05149349963065,123.87126111073039,165.1980077192944,150.5106316050937,179.57976814153224,137.70000000000002,146.86744913167536,137.3312261504593,131.64844784755454,0.9919571309769359,-0.0010016634440838485,0.9998111793759804,0.34303264333420325,0.09567281054919503,0.9999874507963832,0.8806486466966479,0.013661035326329344,0.9998602487567436
Q96B49,821.6380815252865,800.0470891272427,423.9276313558854,677.0710477540277,627.672045424136,838.507455204546,472.2069532210218,600.406022705919,437.6,461.34633738537576,824.7676479604288,397.00855007915334,0.5393504908971312,0.13979299864032013,0.9998111793759804,0.074000338685159,-0.4392015988568727,0.5569201360009671,0.18417348886076834,-0.3245882445545304,0.9497276017859222
Q96B54,72.79350497985413,83.30898669980648,14.771264280860423,43.447582648751265,53.9525202797005,62.50735427216545,23.04605134217881,84.68372268441458,24.1,17.341975631932286,73.7808544533086,18.886275218636516,0.7717581548057189,0.23663900973326513,0.9998111793759804,0.7591374634127693,-0.3098125841418022,0.9999874507963832,0.5480531817891527,-0.630074071793605,0.9998602487567436
Q96B67,378.9940322563584,388.0888301768513,383.2109857734101,367.06249540261746,382.59055996123004,387.96018608208806,372.1510513033319,385.31879384698846,343.8,379.44906490347535,367.60378717042136,343.36518013042104,0.5539166986953116,-0.036175270046679295,0.9998111793759804,0.05079804731769704,-0.14551944190950958,0.4154839364175073,0.1620878589588013,-0.09910380483371177,0.8778107765128237
Q96B70,12.758355303187676,14.228051661090545,17.98573630052953,14.843302257224629,12.240769089352519,16.583583786492873,13.277560444053636,16.811054410449646,10.8,16.18031219247271,12.484656922769027,11.10957365802148,0.8425402739200476,-0.03859053044419151,0.9998111793759804,0.5353302170316852,-0.1458673588007652,0.9999874507963832,0.4059376179365187,-0.1802782090723126,0.9998602487567436
Q96B77,26.93430564006287,36.59979078609476,28.700643032759892,30.30507544183362,24.281960421813423,40.74140055239355,28.262235802342737,25.609363260778437,26.5,24.560884148573955,34.76630156965541,31.9797013155904,0.929882702070897,0.016633724810752874,0.9998111793759804,0.14556243848810116,-0.19059711442807054,0.8559196743359169,0.7844966033238784,-0.06511774403007492,0.9998602487567436
Q96B96,47.489433628531906,43.339394204506064,39.26247966881553,46.84917274936524,55.08346090208633,50.38858150511297,40.02236076707596,47.13379741247565,36.9,41.90285978050625,49.331734646219275,43.32733726628377,0.02802256025812373,0.22876759834112637,0.33775763445811985,0.5828332269756626,-0.07174927484086051,0.9999874507963832,0.6436826308308592,0.04946849121253324,0.9998602487567436
Q96B97,54.64828854865388,54.852883377625396,53.26839346880236,57.208560783053265,53.752942522808894,61.78979535832681,63.827129848914986,72.90027333129568,67.3,64.05744109019965,67.45182698551599,62.13425838736299,0.6734960377001922,0.042745213093588925,0.9998111793759804,0.054731497046524455,0.19853277334114022,0.44234635112966575,0.8282511877509311,0.029799670161838942,0.9998602487567436
Q96BD8,31.18709074112543,25.64793523117638,26.32805654205174,27.212720804911818,25.812056557982487,31.73204974530848,34.04745856725182,27.573271486298253,30.799999999999997,22.569461109500395,31.3850403197388,23.964937462303478,0.8569984863294882,0.0234716705532397,0.9998111793759804,0.4333020917316638,0.10029700611486465,0.9999874507963832,0.24711776127572116,-0.21945532348310653,0.9998602487567436
Q96BF6,81.01555617524174,56.7249954382952,72.9379008272538,53.65235295059319,60.339008500232254,71.11806123822905,83.6486307975379,52.63274044393114,66.1,81.98024844186173,67.0183319534754,55.706576485221994,0.4445387404599952,-0.12478429684645176,0.9998111793759804,0.7122879167935727,-0.06857061356836586,0.9999874507963832,0.8882041929496103,-0.027009527154910458,0.9998602487567436
Q96BH1,853.8174887899929,842.5440329044474,820.1495753041467,841.2750789745751,815.2086109832921,765.7150898340267,812.7763786109974,784.3849452726156,836.7,776.3230813988444,835.2582277358111,776.0037200128004,0.6032334767324606,-0.06235154161744019,0.9998111793759804,0.7212523489381182,-0.04519850070866287,0.9999874507963832,0.9364542003524412,-0.009672800962739378,0.9998602487567436
Q96BI1,100.9327663985514,103.43419135200693,106.15411169716792,96.01761147642183,102.78254479918283,96.55153829539842,99.86622248277486,100.31643215955233,88.8,109.86017098889161,96.32259611941936,93.39977282493773,0.9778082632627892,-0.010259444793037819,0.9998111793759804,0.6673989697814526,-0.15852041643110001,0.9999874507963832,0.9296668869826517,-0.03209812394501326,0.9998602487567436
Q96BI3,47.91471213863816,45.49232307427635,34.05809639887507,52.02886676620925,48.29781716777135,54.61420621994047,34.806176306912036,45.484114503039,39.3,48.70688849734093,84.01133720946657,46.739563461247506,0.06757364980979037,0.2954856449328851,0.6457766598327216,0.654019200724383,-0.08495139940809644,0.9999874507963832,0.14558887188896083,0.4550881678660999,0.8171025559123347
Q96BJ3,617.7879156810211,597.3909585597359,608.9893776311212,620.7128844961278,609.909625060782,593.2617642081417,597.8695788522436,599.620459415711,582.8,611.6987768354298,606.6329478376033,572.0636892905487,0.9694017987697117,-0.008002902154353621,0.9998111793759804,0.915808334564087,-0.021406851223689412,0.9999874507963832,0.8871564684922585,0.027674658016899487,0.9998602487567436
Q96BK5,531.3146186260823,575.2064306407988,575.3139564726829,587.5473810151417,541.5875062848851,569.2634049786495,557.7523783677102,576.5248986835979,566.5999999999999,582.823142768863,581.6636339920653,574.6030204123824,0.9320578180852098,-0.023486732971640466,0.9998111793759804,0.9697081473640417,0.0098389623453823,0.9999874507963832,0.7255591439966438,0.0909930121099587,0.9998602487567436
Q96BM9,171.741638331243,157.72544111143137,193.7102067091074,155.31351163939732,171.5703450078269,158.18187611731665,188.92071717539176,139.9088219860319,185.4,173.3367803593615,175.99898300848002,174.10289004070802,0.8419975552011641,-0.13192513911270648,0.9998111793759804,0.9281897512122161,-0.0593420882963864,0.9999874507963832,0.9696870976408712,-0.025331460293630315,0.9998602487567436
Q96BN8,2038.0763799325466,2037.4195556269526,1977.5125724811999,2024.8738162563934,1968.0362607082373,2027.1836603623456,1995.7121744587184,1966.8148096935877,1930.7,2017.3115385815206,2014.1913168734025,1941.477350836811,0.7271886186534581,-0.03477987414256331,0.9998111793759804,0.6178230965135374,-0.04793606204469792,0.9999874507963832,0.7823628524782313,-0.02667666080580409,0.9998602487567436
Q96BP2,44.22896505105061,35.944551564860326,42.094276448047836,46.53993728567306,40.780388324853774,29.021271626362527,31.676465630813674,29.14439806671411,37.0,39.74548482150988,38.40765983879638,36.2648225836844,0.6788244091853726,-0.08324487400708641,0.9998111793759804,0.020107124654512948,-0.3268234936410466,0.19338643885958273,0.3527974259864233,-0.11638658953731963,0.9998602487567436
Q96BP3,2204.7146761425142,2216.0190462148526,2098.2083433149664,2211.6520363264694,2120.9128224872156,2218.6124328208516,2093.7764423098006,2173.810736663377,2154.6,2175.048838468139,2293.3621175075436,2091.2185329274294,0.9396641892212608,0.008503913753753265,0.9998111793759804,0.6350905224002217,-0.05393466762052317,0.9999874507963832,0.7816816641631437,-0.03177609444064478,0.9998602487567436
Q96BQ5,811.0061187726299,816.2408584520365,812.1133952549739,836.0953849577311,828.0481133433195,823.0400741729133,841.6076527180854,851.2363812693102,810.5,878.4664881113258,853.3783200751077,874.2440927887333,0.878119195786466,0.016881085915573243,0.9998111793759804,0.6801675787722545,0.04280408150827678,0.9999874507963832,0.7238466308986297,0.04009948911314203,0.9998602487567436
Q96BR5,2053.9534443098473,2016.7327173565511,2003.8406290232517,1970.7576101102616,2060.241184392164,1994.6543229349936,2044.8391481017172,2010.256459642086,2035.5000000000005,2109.9127098984413,1975.3501620025659,2054.3188775632866,0.9504045047337859,0.007807308031353899,0.9998111793759804,0.963663106424741,0.005769347687081813,0.9999874507963832,0.4326234834832967,0.09565771408365233,0.9998602487567436
Q96BS2,1047.8862489018145,1045.8554026931884,1059.78081086567,1026.3525039943447,981.3238306360815,1102.8880505699804,995.9118730214802,1120.841702468671,981.7,1002.9304280534238,1003.8010961931931,1013.6692421969028,0.9308714908856974,0.018213616990468973,0.9998111793759804,0.8756624407853264,0.031795469740288386,0.9999874507963832,0.8957325165952561,-0.02678758817009174,0.9998602487567436
Q96BT3,123.61428693755171,118.50469344039888,137.83962160533483,125.93614258864022,126.13314235550203,119.91206737925617,135.24143709443203,119.40562011160499,138.2,154.75016532800822,142.79326355417075,125.69689053075732,0.19077667521151165,-0.08805617151908905,0.9998111793759804,0.9546114678310659,0.004441354235542546,0.9999874507963832,0.22367118649996343,0.10135636720099647,0.9998602487567436
