,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,p_value_Mock_vs_Infected,fold_change_Mock_vs_Infected,q_value_Mock_vs_Infected
O35261,12.8,14.977896701559263,14.172256397486514,15.65538483166456,19.042284366202214,15.275426081131958,16.489769802488297,15.316623490873726,17.28677654826129,19.88839014709139,0.22734435327859615,-0.14231273918540524,0.9500814098745335
O35615,7.2,5.693352547376328,6.48940161358593,6.942822838390369,5.5857367474193165,6.546611177627981,8.019614821975184,6.337913168637404,5.2899425502876065,6.389844223965105,0.8362820242784887,-0.024938242637634646,0.9997312284527388
O35643,3023.3999999999996,2942.412186523277,2932.5382119325386,2898.560468137407,2840.2625036877616,2959.1674433662965,2797.223628298602,2882.543270174088,2799.1353151807566,2818.3206680326093,0.9075115197186497,0.008075883604234994,0.9997312284527388
O35691,4369.4,4305.138016247599,4216.246278252238,4346.615498175806,4484.5002844281025,4638.075637192527,4484.31630595974,4425.070613264838,4463.483490064994,4500.527033044223,0.23625479705839947,-0.06099838827648726,0.9757327749555322
O35972,367.3,332.57937880596796,327.30453195879375,303.44219817200263,346.23104596503674,349.9461247677503,327.63280328878386,364.4300071966507,366.706374646723,355.8344502220569,0.6268757330951603,-0.09730587936449073,0.9997312284527388
O54781,583.5,665.5091177686976,606.1996196966995,618.4557677413226,594.6270664752745,680.6491803164122,641.8395098531372,632.7349980023008,655.1971701570508,665.7418950843644,0.5222009673903234,-0.07580853854837925,0.9997312284527388
O54785,214.89999999999998,231.0625233842885,211.39039279198306,170.84789533686106,214.2891734009956,225.06455700057407,217.43068051040578,236.31361957348034,232.5685456930016,220.9288640435935,0.15034568520013067,-0.09716968004612277,0.878755903232556
O54956,755.3999999999999,753.5371071550545,762.6165758310638,773.648278246519,768.5465970199215,778.5507747454852,742.0396411119733,759.5687127222948,743.1424650555823,744.0174868279369,0.9065012686566137,0.0183356832805551,0.9997312284527388
O55013,735.7,696.7787617596721,741.4327820579787,703.6074478474633,762.5376983976976,713.7790005183477,831.6971326610218,692.5679163681276,812.384034508454,738.7458653431657,0.6390995855673867,-0.05907537025039547,0.9997312284527388
O55230,25.400000000000002,28.116402580120017,24.16742669887174,27.907425134706386,26.743830487644,20.83012647427085,23.608304307387616,27.313387702937383,30.133779884674045,25.479503843060854,0.8387983083364338,0.02392562914643879,0.9997312284527388
O70161,90.6,93.19580169859097,103.83042581737487,94.0003758805598,91.99539158249692,91.65255648679174,84.97187390025391,99.59577836430206,95.03003938552379,96.96588609867048,0.7315939145206126,0.035467031673346354,0.9997312284527388
O70481,977.3000000000001,1052.0439607159549,1010.8548352565117,1030.8730577198248,1036.4080637711659,1103.8975120579062,1086.6127543617836,1061.9777124829934,1106.070309309243,1086.832629443665,0.22295823875555365,-0.09157062751923331,0.9500814098745335
O88396,296.49999999999994,293.33904124866643,289.0394396855802,304.9396697645966,306.62309448333616,314.2373365261431,331.5074486522101,311.01045334670687,313.7124858840204,305.19493474713335,0.9727816115977369,-0.006399334044084186,0.9997312284527388
O88477,4728.5,4625.104429410148,4707.128485367283,4721.732132120604,4841.818171513017,4526.783247172851,4703.459039072592,4622.5267890067935,4682.921642642104,4594.297997030911,0.8621388371222396,0.011750985097174812,0.9997312284527388
O88829,37.6,45.1088701830586,38.19050145006892,39.00232829801649,32.66809673490691,48.60362843996531,45.774880107453846,41.95094906859996,43.16970974073994,41.134622191775364,0.019588188293405348,-0.20117916612854608,0.3569403200131641
O88848,479.0,492.78156048521873,485.28789537919613,486.5421338119055,506.27086701609625,508.1558948937598,474.05835481361163,492.77274886155817,515.3915456137354,529.4784670083086,0.1589835023350985,-0.043230384831403665,0.8788750915603197
O88958,726.8000000000001,710.9683481085177,706.971821765143,710.5502706858535,725.2994534149021,700.7849692415407,659.3204680044091,694.5296513965155,666.3438348165854,706.3174059065427,0.7693587666532619,0.023581359358452698,0.9997312284527388
P04925,496.3,446.79678991025605,474.17386273064085,468.5724747007775,463.870047160686,450.7242604718416,450.99069869646956,445.38930279126896,450.9676024120185,450.64376389513905,0.92283981989206,0.004584449739166852,0.9997312284527388
P06745,6515.9000000000015,6731.995232096151,6750.9170395311285,7311.609251511929,6741.814989385193,6629.733301368166,6963.188258235441,6768.438556021273,6646.434961397073,6726.589014568066,0.9056730398249886,0.005962319009639078,0.9997312284527388
P08046,100.1,80.49524601598223,87.04749060982506,81.4080011246557,90.97980308296614,98.0007855075219,105.24618103446082,93.0315111539276,118.55139108233834,99.04258547145913,0.002479443964827956,-0.23001746845970672,0.07532850586983139
P0DN34,234.3,235.7923855005704,248.685804364316,262.6701307191023,261.7679357540598,244.30762621966238,205.26609622988167,237.21903574042858,211.12538571237144,263.6609472913602,0.09686466071200987,0.14566951399674236,0.7381334748167333
P10630,1540.4,1493.234988118025,1435.9479363579626,1503.1211445115148,1437.1423592110214,1477.0543491827011,1398.0261119432016,1479.5254681406052,1407.9748877149427,1428.4496762673996,0.7706347954467594,0.021005338788172855,0.9997312284527388
P12815,839.7,839.4629356008418,859.3608734496955,872.004935123716,794.7826332578001,807.5145696525667,837.0135065317692,819.25072839363,807.9442612966055,812.1492008659649,0.9375282238829576,-0.013448854795591008,0.9997312284527388
P14069,4038.9999999999995,3506.3168588311046,3791.3769496202203,3621.4308460168745,4006.4119982739844,3389.5575327561114,3585.2183655814442,3494.302793642089,3798.839993925288,3552.034531049402,0.5949309902046616,0.03938626989798081,0.9997312284527388
P14719,336.1,338.71068154929634,343.0431956423183,341.62772378314963,340.983838717461,518.9677224446909,522.085935713755,487.49115455436026,492.3425102160537,520.4528120419578,1.0452733890830263e-09,-0.5215214436014919,1.0285490148576978e-07
P16056,351.79999999999995,359.99506107256474,330.95948229288246,325.6320044986228,321.772289601337,380.3977858515653,362.77493565474254,345.56717038522993,369.2568826620403,357.3520382252485,0.13368591349929956,-0.0610688773566583,0.8432496082263511
P16858,19905.800000000003,19703.028955724854,20214.11307220445,20259.633510657106,20004.723734257554,19354.361609107982,19796.10380993476,20065.531286517038,20160.915691744336,19782.558352131968,0.32808735165714853,-0.033074002059518534,0.9997312284527388
P17125,30.1,36.34986626401809,31.029782428180997,38.389726282864395,33.5144204845159,37.692609810585346,37.48494119035591,36.971160150384854,38.446546749411716,37.77995397419369,0.02744174090286249,-0.17012030323873692,0.4355269846518821
P17742,9013.199999999999,9143.786961203954,8772.552119221007,8658.448815269088,8917.374820130057,8737.146954093683,8782.559526443316,8970.938833470016,9032.954757655396,8824.53461940141,0.4025893700409672,-0.03989437879704398,0.9997312284527388
P18155,1897.2,1963.2431384137387,1883.4928752259577,1967.8138064496623,1975.0657344624938,1994.4350143722093,1963.9946590985512,1976.8252978369046,1937.535922302663,1945.8673123029735,0.5332048023543758,-0.05730999030278984,0.9997312284527388
P19253,5265.2,5607.25153885216,5762.141087925438,5196.907095206908,5691.019421870674,4974.1350109774285,4906.20211041466,5290.422114825582,5186.316354257866,5214.751871177923,0.2969524681449499,0.08201442370811235,0.9997312284527388
P26977,94.9,105.8963573811997,99.72793054441826,84.13067674755389,85.47869871050773,89.56954383936464,81.8180927904884,92.27699768147076,98.90303303841293,85.30442038993415,0.7547627421787061,0.025065359618578455,0.9997312284527388
P27661,1273.4,1890.01786565056,1624.8119005602564,1600.1845304678352,1595.9126946376673,1585.2718157704605,1319.4519082941863,1729.2694275238173,1405.896695998758,1742.1111546112866,0.9218910218873758,-0.014733227308608798,0.9997312284527388
P27773,9864.5,9808.507768619938,9923.413929520058,10008.69172355487,9737.547165876127,9773.79291496323,10221.765008876886,9777.74008956811,9862.720031971938,9622.546289921851,0.7350957851860267,-0.018652512566291402,0.9997312284527388
P29037,350.6,355.8783292306157,325.5889430264665,324.54293424946354,345.5539869653495,369.78434045753204,377.5526528547867,358.0166426807677,350.55315721638055,350.8024478956843,0.6351943810209514,-0.08973530905056167,0.9997312284527388
P30285,1726.8000000000002,1636.1819320767663,1717.3045212596421,1935.6862340994637,1777.8723008035997,1581.403363710953,1530.1244864265234,1595.8714455934492,1590.2889791802118,1576.7739353161892,0.22668352281497428,0.11724862171992911,0.9500814098745335
P31938,1189.9,1155.1374368430618,1223.8862261576776,1171.5673205330886,1441.7125074589098,1130.7782943175605,1098.4169065154774,1217.25658511461,1200.2501793563274,1191.3864555582938,0.8296487619551406,0.025238567233749575,0.9997312284527388
P32233,3848.0,3775.7438193807907,3792.4958119673906,3559.217708033651,3537.8025381154894,3712.1269198719633,3528.360197573958,3747.140258262373,3635.8908707244636,3547.3220209342276,0.9752009991057476,0.0022039052679209614,0.9997312284527388
P35235,3436.2,3411.894796583848,3387.6914147612893,3285.520741041811,3469.1656820221997,3362.379177261111,3488.172015432374,3474.6099920109655,3592.9100875033773,3353.7097409480857,0.8830233235399872,-0.009095016710697994,0.9997312284527388
P35564,10110.6,10546.10348864234,9948.998581858677,9214.419177464899,9212.234014493828,10131.0791795362,10387.834111313965,10311.40746863683,9850.156418415005,9864.002528534935,0.1079578236440341,-0.07936453650109673,0.738980281447913
P35980,1557.3,2009.753449223844,1812.70618406167,1607.3996208685157,1817.3956199103395,1668.493130589095,1444.161424177486,1821.3955225107968,1549.6697774547893,1708.3248532770713,0.4289242788280624,0.11524164002521267,0.9997312284527388
P38647,13350.0,13147.61524263656,13029.9725318491,13503.313952435261,13385.20252669086,12861.412804920863,13028.990628695026,13327.197818046792,12929.847615280656,12967.549868114784,0.9482388527132125,0.002392434179566478,0.9997312284527388
P39098,463.5,445.9208895183521,414.05365927604026,410.2391494801839,368.3200958298313,464.7102025331377,445.674324825722,428.94090909171007,440.9544968704027,460.3084032838863,0.054214674078281545,-0.11146734230090477,0.5704169054000693
P40201,2362.5,2402.4195949144296,2480.368642029574,2592.191393670789,2482.0982928532385,2513.2043546600025,2585.199429690652,2509.4363580441836,2498.4587591528025,2505.9371585335152,0.5994044766568822,-0.01982427555735685,0.9997312284527388
P40336,2469.5999999999995,2493.688415750832,2531.985491645683,2506.5632453306403,2524.7530098335315,2484.835706223615,2716.6670479520208,2520.5277060892986,2530.103951194701,2553.3817518964565,0.6508581761339438,-0.040860701504309295,0.9997312284527388
P45481,701.0000000000001,713.2456891274682,701.3029192061484,697.3452939147975,733.4241614111485,739.2711076797173,743.3912615875871,713.9960989859019,719.9045031382475,729.9598295352138,0.12285545013739263,-0.044058442763739415,0.8059317529012957
P45591,1938.5,1816.3546426914293,1781.005084225187,1743.6695357945696,1797.3377470446064,1903.179222199213,1805.4045232931994,1814.1521931752113,1829.0921000217668,1769.7472308799356,0.8712505424981474,-0.01938945025983554,0.9997312284527388
P46938,1246.3999999999999,1166.0861917418624,1210.3852871684928,1262.9130876813226,1262.79966679157,1196.1452150153912,1208.07838110361,1167.3077932379679,1220.087463919906,1214.7892600285659,0.6386377507473384,0.045934061357730836,0.9997312284527388
P47738,5433.800000000001,5456.859441562234,5397.914098510034,5641.99649266019,5463.950759850583,5329.338262902972,5532.543038814093,5342.332641730611,5330.750678532682,5348.778853775591,0.8448182654560374,0.011674116118070023,0.9997312284527388
P47810,20.799999999999997,24.787981090884628,20.96002130365111,20.55620095288129,25.897506738035013,21.226890788066484,27.933489829351757,23.01266090993343,29.189147286408407,23.802169734270016,0.14600523120836442,-0.155568290129707,0.8761066146019033
P47911,6284.099999999999,7898.9573242299175,7983.828755289312,10524.570687203504,7015.092928133935,6906.575601319071,6742.784012678685,6936.544157684656,6548.759950736404,6854.226152941769,0.07549431907454049,0.12648968126150403,0.675330999721344
P47930,509.90000000000003,512.4893193030599,508.11268726146386,503.6269233455916,480.7965221528657,618.9523295211909,637.6044323628809,597.0465107550926,615.5226010298937,612.2269497086565,0.14164433575740362,-0.2984152741753817,0.8711126649080323
P48972,32.2,30.04338344230893,30.13469255044501,28.724227821575845,31.06008161064984,27.674310887245557,29.825758495211073,25.653458063532348,36.179428513574166,23.961915839869146,0.34317213200704166,0.10053812932112756,0.9997312284527388
P50543,2479.4,2310.274873686123,2389.66620108566,2122.393714939707,2334.584063296391,2218.210087352948,2455.7141881268503,2269.1992684139277,2372.539233803992,2210.806228439127,0.9320048836708185,0.011361306433359007,0.9997312284527388
P51141,62.5,65.16698915766135,66.98255918390996,77.32398769030843,75.32281371519987,70.22728354182743,76.50171891974078,69.79249620225713,73.49241614506711,68.45120624922619,0.6013651110592688,-0.03329787034780403,0.9997312284527388
P51829,25.7,31.182053951784198,29.537965965287682,25.04861573066329,23.18927073928625,30.65004324071282,27.84338179764417,23.088112257179116,23.615814956641103,23.083312259073942,0.5352389809079712,0.07125315576084343,0.9997312284527388
P51855,2621.7,2502.0970595131107,2499.986028516621,2543.7958344737726,2631.897596534029,2515.3865583858783,2544.380491327115,2550.1046342096074,2579.6026993438213,2579.5002401619136,0.9131842906059696,-0.007390190431480492,0.9997312284527388
P51949,784.1999999999999,750.4714557833905,774.3273350647763,805.7077837061452,839.2992624872326,790.949659551599,740.8682366997748,807.2539641815665,743.8981711341949,806.7178332755946,0.8687627464821631,-0.02340754094773961,0.9997312284527388
P52623,432.0,431.7313031695065,411.8905254048449,445.63393257786026,405.72760556254855,426.32325517341,403.2334418914488,426.3755632853568,426.69054463659154,421.0907343593004,0.7985196316140073,0.029530229908788216,0.9997312284527388
P53026,5945.799999999999,6318.482657078249,6774.562330467988,6286.998347724769,6122.306004671415,5950.671178306938,6828.386642800891,6086.207474225805,6537.707749336697,6101.582376411479,0.7251783027989313,-0.02396840329907338,0.9997312284527388
P53349,7.8,5.167812312233898,28.046149502394368,24.84441505894593,16.08015124257076,16.068954708723226,15.228257358582088,177.31066602735595,15.208584832076872,195.92859851733004,0.10229701879121786,-1.6322398980160748,0.7381334748167333
P54923,1648.2,1585.3797093463313,1638.9095661345984,1631.6995008028816,1612.923802004808,1566.7230841005146,1637.1728280951359,1579.3476005466446,1677.195178220651,1585.4002250185422,0.8760343388095712,0.009784270136716539,0.9997312284527388
P56382,296.5,270.9159912159228,299.7805182184121,364.22593145320457,295.62088573841925,256.70651102577597,215.35819578113131,270.11582313954654,215.28176914474028,237.7022051315019,0.005256157550906436,0.350563406085168,0.13505224116105324
P56383,50.4,45.984770574962646,45.94794705711417,45.40061601182722,55.68810272427137,41.36267971319498,37.124509063525565,55.456740225577285,53.37174180200889,49.441419682930004,0.6749697174330895,0.05216012200213296,0.9997312284527388
P56393,517.6,522.2994036923853,499.2363793072486,648.8816678272098,450.3288671669422,542.6743901939801,516.6794538112999,563.6970152725005,499.6161812226992,531.8746585922954,0.7142626469946752,-0.03167054160677573,0.9997312284527388
P56959,1492.6000000000001,1495.0743789410237,1473.0195754608617,1501.6236729189209,1624.603069749412,1529.4272386037248,1500.6591600581428,1565.61545534793,1565.4451418458252,1575.016728154599,0.6265708833256827,-0.05955030151449329,0.9997312284527388
P58006,86.6,90.2177403661172,89.43439695045438,77.39205458088088,93.8573038316367,85.99866501520394,86.3234943758677,83.9773494844456,90.87365595315498,80.67178332755947,0.5989615408785276,0.030436798440329583,0.9997312284527388
P58043,74.3,83.29812727007518,86.22699155523374,89.64409488392272,74.98428421535628,86.59381148589739,88.12565501001943,81.63835771982941,85.01693384390796,84.42581680913895,0.1028590823742858,-0.07171466149115417,0.7381334748167333
P59240,4.8,6.131302743328353,4.4008585655352865,8.30416064983946,3.554559748357747,4.959553922445441,5.766914029285525,7.545134724568338,8.879546423697056,3.274795164782116,0.6617922250185249,-0.14298578065292009,0.9997312284527388
P59279,180.0,194.62506708108,179.24174801663207,186.57134705909806,176.71239891835654,198.67973013316436,187.42470595177954,185.83666826611818,176.26844283636922,195.60910630613176,0.2883433612131797,-0.05375566456431739,0.9997312284527388
P59481,261.2,268.5510601577819,256.3686591482166,243.0668662342354,229.52300089395737,302.9295535829675,263.29566864956723,262.04252898425835,267.70887834848355,274.76330163049954,0.39203975529427104,-0.047895823206636344,0.9997312284527388
P59729,48.2,43.707429556012116,52.362757847555436,53.568642880521764,44.09346735462824,55.54700393138893,43.34196325134902,51.08056208532764,49.49874814911975,50.080404105326515,0.9292065000744909,-0.009037210549791608,0.9997312284527388
P60521,735.6,716.0485703815613,731.8851566954615,769.8365323744616,718.9520252928347,718.8377455192422,710.6820460777334,679.0621252111504,671.7282406266996,693.5377174586126,0.6930983157448866,0.10674080268851957,0.9997312284527388
P60605,321.1,336.60852060872656,330.2881648845804,313.9925662107331,330.65868897223135,331.0998198624576,342.86106064736595,341.87005437019144,333.8331602270787,312.86274781589145,0.9024057814489651,-0.03173575141513639,0.9997312284527388
P61082,1538.0,1507.0742143101093,1541.8669052233886,1554.9881151277255,1492.830461935293,1471.797222024909,1470.2927533726863,1487.3724082541562,1439.4311532371883,1422.6988164658305,0.6181443136914204,0.059261604058174176,0.9997312284527388
P61089,3012.9,2968.0760680060653,2937.1628429675075,3050.6899685668423,2889.2646487901216,2864.8367277613843,2865.705732396368,2893.4837155247124,2794.317688929602,2847.5542053572494,0.7178087016523156,0.035584886875233396,0.9997312284527388
P61208,117.0,110.10067926233914,97.78856914265694,103.80200812299326,125.42517969205193,122.7985551197491,135.7928037833326,117.70410170326608,129.41466596239326,123.24412046972698,0.1733631291674277,-0.13305742671295323,0.9150798975021831
P61750,1297.0,1243.0778361902283,1286.9154717149202,1261.2114154170115,1360.2961627465254,1354.255794062952,1415.5070700944736,1368.0083769114854,1390.4047213872018,1385.6377199668332,0.3863862552848073,-0.11354595836659179,0.9997312284527388
P61759,2887.4,2708.3716018065147,2736.737301177791,2680.6102845244072,2785.759254212943,2765.0505028417824,2775.057052498537,2691.123202211789,2823.034519916878,2768.0805178216833,0.5986014277588191,-0.03247468255204649,0.9997312284527388
P62700,192.10000000000002,193.22362645403356,196.4722281630499,214.61490597494938,211.32704027736412,206.61501640907704,203.55404362743752,196.92801631123362,210.93645919271836,210.94473244364806,0.5522188678185506,-0.06238164255165125,0.9997312284527388
P62746,193.7,184.464622534993,193.6377768835526,158.4597212526743,178.32041404261363,295.58941377774823,286.36332476670935,275.0201607105159,266.0085396716054,264.4596778193558,9.995413318757182e-06,-0.5975892220192303,0.0007025347646897905
P62880,258.3,256.02568455355396,255.54816009362523,266.0054083571526,268.1153638761272,257.79761288871396,220.04381342992576,240.38799232474724,233.22978851178752,244.41154156666525,0.3334318488432686,0.09828580065842998,0.9997312284527388
P62915,1085.3999999999999,1015.9568645695081,1051.1338797546314,1056.80654302793,1030.483797523903,1025.834133318615,1063.9055303714717,1013.9906556347389,1100.0246606803428,1078.1264666885124,0.7679808979533596,-0.01787753918805204,0.9997312284527388
P63024,98.2,104.0569665582012,90.92621341334768,95.36171369200889,101.05105570331308,93.33880482042318,108.67028623934911,130.53083073503223,131.02054137944484,100.95953873864867,0.528489267811235,-0.1620147762012067,0.9997312284527388
P63328,527.5999999999999,517.481951536913,523.1054427135417,527.6545357176681,531.7452118793267,525.4151425438699,565.5180069968117,521.6706148566549,537.0236321140186,538.743741133058,0.6596971870060309,-0.03752028833325891,0.9997312284527388
P67871,820.2000000000002,764.1355018970936,784.9938227744635,783.4499104889525,786.0654986368274,763.1761575859044,725.1894391826547,763.6430854735615,752.5887910382387,769.2573715125992,0.5793407108095607,0.06027422460183994,0.9997312284527388
P70196,72.4,82.07186672140952,84.80976591548509,85.21974699671317,80.9931828375801,90.66064570230265,71.63588520753112,82.69467658126898,86.528346001133,83.30759406994507,0.5745742936062972,-0.05006593174079949,0.9997312284527388
P70399,2354.3999999999996,2388.492778683155,2316.716376050177,2527.255580064667,2374.6998090278576,2528.777353976481,2493.2892373489135,2493.893380511573,2509.605423812337,2563.2860104436027,0.19552926681850658,-0.07406307143951259,0.9200091988701541
P70441,2295.7000000000003,2247.385225547413,2173.2782231429846,2317.3372895392167,2298.022877313283,2218.110896274499,2235.940698792047,2173.8287654953842,2175.772263585258,2218.4740415078854,0.6427290275515425,0.04029565663753873,0.9997312284527388
P79568,45.0,46.33513073172426,45.724174587680174,43.494743075798496,49.679204102047564,36.79989010454517,36.49375284157246,44.969002958427296,41.75276084334147,56.86961359328944,0.4413543077655251,0.09014939965138753,0.9997312284527388
P85094,496.90000000000003,457.1324145347239,456.4958376453551,441.68605292465793,456.9301924138923,473.63739959353956,467.2101444038351,440.9376733037737,454.08488998629514,458.2317039110976,0.9962578448221773,-0.000570743940487454,0.9997312284527388
P97393,1489.4,1473.702409378565,1490.5484188998582,1425.592956149489,1518.7279686733277,1549.6622186073023,1565.897375014435,1465.8687742891366,1591.3280750383042,1549.2976051531393,0.032504989561372405,-0.061646688950109725,0.4846198443695522
P97770,1096.7,1102.057873093676,1111.9999914406787,1125.0776342721022,1106.3144054888683,1186.4244893273985,1157.6178833473614,1117.434452708571,1057.7051202780417,1096.337522726813,0.859095978217691,0.022320162484611092,0.9997312284527388
P97792,1251.4,1250.9609397173647,1257.4520965727772,1303.2086869002158,1339.6458632560664,1270.0425684598283,1264.4860089525584,1349.070088752819,1260.706665645329,1315.9085448728142,0.7048578908392057,-0.0490990288170597,0.9997312284527388
P97864,524.9,551.3792967035997,528.4013911568129,522.2772513624441,580.1549303569608,542.773581272429,520.1936670478959,566.2623610788538,534.378660838875,564.3031180289183,0.781980939704169,0.01354037415909902,0.9997312284527388
Q02053,12418.599999999999,11929.850927772357,11982.419011605412,12169.74743233973,12525.591494213011,11927.23122808904,12104.842655502023,12084.212323521404,12007.03603003495,12094.856893226752,0.7865229262430488,-0.010960953336097356,0.9997312284527388
Q03311,13.2,8.408643762278883,35.80359510943961,27.36289001012675,12.948753369017506,13.886750982847232,10.182207582957254,241.82156792241523,12.658076816759632,228.11743879555428,0.27243445932087484,-1.226354464116492,0.9997312284527388
Q06186,44.9,44.75851002629698,43.859404009063525,46.89808760442122,48.07118897779048,54.753475303797664,57.21860013431731,44.44084352770751,50.4433807473854,55.83126390689511,0.005489928502481839,-0.19611877627921662,0.13505224116105324
Q0P5W1,537.6,538.9415111385623,501.9216489404566,519.9629770829806,552.0569818699424,570.5470832381234,558.3093644602048,545.6641432807822,531.4502997842515,570.772835305683,0.19733628288322647,-0.04324908329267509,0.9200091988701541
Q0VBD2,331.1,403.3521304718152,367.8819397494921,337.61177723937476,348.26222296409827,358.77413074970315,357.7288858791177,345.11446230175585,357.92129148285255,368.93363088118525,0.9462966485856665,-0.0019835316863091247,0.9997312284527388
Q11011,7858.8,7763.017583406408,7784.820439139341,7770.448160860845,7613.189921982606,7550.722464766287,7751.092887486575,7626.320374204693,7560.461463478909,7573.163501190644,0.8079492049011721,0.011667649456750216,0.9997312284527388
Q32P12,19.8,20.408479131364377,15.962436152958494,20.352000281163924,16.926474992179745,19.639833532883944,24.95992478300141,17.127455824770127,23.14349865750828,16.853214140707966,0.40944250917960023,-0.11190715616212836,0.9997312284527388
Q3TAS6,371.7,328.72541708159014,334.53984180382645,349.93188443298914,338.6141322185558,360.85714339713024,332.9491771595314,349.64154313649675,358.86592408111824,369.9719805675796,0.8159331965360984,-0.039432368164942284,0.9997312284527388
Q3TFK5,1027.9,1003.2563088868993,1066.7979526150111,1031.4175928444047,1055.1964510124853,1050.8302850877399,1061.472613515367,1023.8747821239234,1110.982398820224,1054.9632813766389,0.6882523275005527,-0.03605123380869446,0.9997312284527388
Q3TMP1,1244.3999999999999,1255.1652615985042,1217.1730520746578,1225.6124316476175,1281.8419511577722,1279.7632941478214,1309.720240869767,1240.0428919828066,1270.8142344467713,1300.7326648408969,0.4526874997322986,-0.06254923264321126,0.9997312284527388
Q3TMV7,169.6,166.15830434419837,175.36302521310947,175.7487114580778,165.37166067359612,180.62695385546294,199.94972235913403,178.4424362360412,186.3760116378116,194.2512644085392,0.056545480197938675,-0.09977327936230124,0.5704169054000693
Q3U1J4,8904.5,8571.298465055466,8697.364569491185,8645.584172950894,8735.161316839241,8323.12339264794,8328.595262700495,8441.421278499809,8511.612026672587,8468.220930862557,0.27665209850276995,0.044440620184026,0.9997312284527388
Q3UB74,117.8,113.07874059481291,121.43386007951604,120.47839631324464,102.65907082757016,107.42393796016825,118.67227775889117,117.1759422725463,108.2548957612428,106.8701446458164,0.859341271313514,0.012868604597423072,0.9997312284527388
Q3UCQ1,366.40000000000003,401.0747894528647,359.0056317952768,409.8988150273216,377.7142894504911,383.6710914403793,385.6623757084694,384.8773223002309,391.73913850076264,410.1481261257602,0.4884523189212113,-0.10725798958191228,0.9997312284527388
Q3UDW8,91.0,92.93303158101975,93.38771057712165,96.04238259773344,77.10009358937874,94.628288840259,95.15408148321114,101.55751339268983,95.12450264535036,88.17985029071846,0.8404015493720989,-0.0530654711389713,0.9997312284527388
Q3UFK8,331.4,342.5646432736741,378.1008825203113,361.6393896114513,381.7766434486142,341.7132652564908,316.7297314521659,334.85307907634285,339.406492556846,346.56917609730743,0.08499044955875082,0.06995557074844741,0.7053163942187086
Q3UGF1,87.8,87.50244915121465,82.87040451372377,88.28275707247363,99.10451107921243,98.79431413511318,84.61144177342356,78.39394978826503,91.91275181124718,88.25972334351802,0.6003939388443236,0.035960959904490865,0.9997312284527388
Q3UGR5,972.0,923.4617831844403,950.6600409787665,994.9337394975689,1000.2700396628621,975.5442565450182,974.8787950443766,945.2544782939215,993.1867138164986,944.0994840908445,0.9171344167496962,-0.007803784678673027,0.9997312284527388
Q3UGS4,392.4,392.40337557301456,364.6745343542714,375.9334366316667,369.420316704323,383.3735182050325,395.84458329142666,378.76576317333047,366.5174481270699,378.59827026993247,0.842299908442703,-0.026168691026657146,0.9997312284527388
Q3UH60,1803.1,1744.9687607512492,1726.2554200370018,1692.687434755801,1725.2309635779206,1818.5692322822943,1816.6680272566477,1784.4998137076577,1778.4597927547281,1779.731362479881,0.08797723251668944,-0.07156110938566963,0.709586858987069
Q3UHD2,44.1,46.68549088848589,43.41185907019553,43.56280996637095,28.77500748670557,38.68452059507443,43.52217931476419,41.42278963788017,42.98078322108681,47.6842125213396,0.5708259782780152,-0.08247941051557175,0.9997312284527388
Q3UIU2,330.7,299.11998383523326,317.23477083426394,314.4009675541678,313.1397873553253,337.24966672628995,358.0893180059481,329.94874150537345,343.1850229499085,334.74796428297196,0.1395690820941553,-0.09817762638688035,0.8692150429154988
Q3UJB0,8134.400000000001,8198.340078182722,8037.161193837748,8347.519259134115,8066.734819398063,8276.007630384705,8290.930105446725,8215.595396193481,8082.182047501025,8124.207692454835,0.7511766863726991,-0.012911119676770803,0.9997312284527388
Q3UL36,1609.0,1600.620376165462,1612.8773688571098,1676.3513810184118,1639.4137353675692,1590.1321786144572,1628.7026731146227,1632.4653490076055,1682.6740472905917,1671.7429950948704,0.7533057292586014,-0.019773769735313012,0.9997312284527388
Q3UQA7,221.29999999999995,215.383906369206,233.99141220481684,298.2010475979236,270.40043800007146,213.55839190050065,223.01737847627618,241.36885983894112,223.59453600947796,249.36367084023823,0.7408248139465348,0.032506837606404985,0.9997312284527388
Q3USB7,132.3,137.1660013721743,106.21733215800418,100.6028642660879,94.9575247061284,119.72363168783292,146.9661997150733,131.88895498545455,130.54822508031202,118.93097561855052,0.05524157138058649,-0.20692571090631118,0.5704169054000693
Q3V0C5,721.0,733.3913981412613,721.6662139246422,756.291221150543,753.0588724020769,766.4494631747183,776.4609092242713,768.0192636138111,763.5465291781202,767.9794026678061,0.14601776910031722,-0.05734232431318351,0.8761066146019033
Q3V3R1,7850.3,8019.743988273487,7911.251884369552,8278.56749898422,7965.429866569868,8137.0409294777855,8200.461641612308,7976.112820035682,7930.568515479389,8021.810438765795,0.8640138003516731,-0.007717087778141976,0.9997312284527388
Q497H0,40.1,38.80238736134943,42.66595083874888,39.546863422596125,36.05339173334286,44.53679422356005,33.61029582692969,38.17838170631579,41.37490780403521,35.22401628460764,0.6597820856770829,0.03691173915605343,0.9997312284527388
