,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,Abundance: 131C,Abundance: 132C,p_value0Control_Mix2,fold_change0Control_Mix2,q_value0Control_Mix2,Gene_Symbol,Protein_Name,Organism,Mass
Q9P1Y6,100.08220937833886,103.43419135200693,109.82779400536118,115.11290135941393,106.37494442323194,99.82041779177442,108.21211761903713,101.57333342388502,109.19999999999999,112.10052190784937,106.37968086276106,95.54233345898473,0.43088100783869276,0.11009281379406197,0.9999874507963832,PHRF1,PHD and RING finger domain-containing protein 1,Homo sapiens (Human),"178,666"
Q9P1Z2,747.497861263429,750.5297251225262,689.2746430747615,715.5708629837043,697.8568899310214,697.5469930193564,707.5991319506013,653.7457701110374,706.2999999999998,616.6773344331136,637.2376970996689,627.9289739708854,0.5927180468868601,0.03528080822598554,0.9999874507963832,CALCOCO1,Calcium-binding and coiled-coil domain-containing protein 1 (Calphoglin) (Coiled-coil coactivator protein) (Sarcoma antigen NY-SAR-3),Homo sapiens (Human),"77,336"
Q9P206,488.2197296019817,482.81770044674374,483.31882867167656,522.1440804442456,454.1724487663568,507.2344233157098,471.2585560464465,512.815715847735,465.2,486.73698113356363,452.91560947600965,440.7326578332236,0.7244743008546528,0.04763654183683857,0.9999874507963832,KIAA1522,Uncharacterized protein KIAA1522,Homo sapiens (Human),"107,095"
Q9P209,473.26410199657846,445.8434872485149,529.3163925721797,471.0429200691129,425.6328295308556,444.5676115071359,484.3464370555851,464.89635514505153,463.09999999999997,483.9157984948762,447.10677604666574,446.8429233451353,0.3032033623396181,-0.06332420958635634,0.9999874507963832,CEP72,Centrosomal protein of 72 kDa (Cep72),Homo sapiens (Human),"71,718"
Q9P215,23.177678800790943,29.392159352515993,20.43485783932504,23.965748436143933,24.415012259741165,26.071307202803702,24.089288234211594,21.83865946778038,23.0,20.66101403038823,25.836303909619232,25.790081706121292,0.8100124105958806,-0.03545914689108603,0.9999874507963832,POGK,Pogo transposable element with KRAB domain,Homo sapiens (Human),"69,444"
Q9P219,59.6098711665602,56.631389835261714,61.07496837371304,66.33100696197256,63.13309709671489,58.83983093476799,68.00007741704613,55.774993604762855,59.0,61.40221037143489,62.94347865229384,68.24452389927481,0.1558894692827347,0.17442327926757742,0.8963407541186015,CCDC88C,Protein Daple (Coiled-coil domain-containing protein 88C) (Dvl-associating protein with a high frequency of leucine residues) (hDaple) (Hook-related protein 2) (HkRP2),Homo sapiens (Human),"228,230"
Q9P227,61.52362446203835,55.976150614027276,64.5955805857316,58.67742923559112,59.60722339162965,61.78979535832681,67.81039798213106,62.76650688761341,62.2,65.21910452965923,59.56221740237723,61.9755501922484,0.13460034092300496,0.20685513079998125,0.8155197126511476,ARHGAP23,Rho GTPase-activating protein 23 (Rho-type GTPase-activating protein 23),Homo sapiens (Human),"162,192"
Q9P246,4.181905349378183,3.1825905031386745,3.8267524043679852,3.4788989665370225,6.253436382604004,6.378301456343413,1.8967943491505193,5.656055689497078,3.6,4.314749917992723,4.161552307589675,6.745098292370184,0.7779398451759614,-0.1330420027295122,0.9999874507963832,STIM2,Stromal interaction molecule 2,Homo sapiens (Human),"83,971"
Q9P253,894.4315865051403,875.3995995692026,947.7335004657753,893.3812546067076,870.7577533181257,870.3989624862629,910.5561273097069,850.6079306371438,924.7999999999998,911.1590163361169,943.3718887267346,876.4660075203374,0.8880230257996908,-0.033047308406055964,0.9999874507963832,VPS18,Vacuolar protein sorting-associated protein 18 homolog (hVPS18),Homo sapiens (Human),"110,186"
Q9P258,6756.6123293131395,6572.142994584399,6542.675120796033,6472.066328479553,6295.680341146065,6658.866991654315,6291.76169584973,6257.168719164185,6334.999999999999,6319.034230860302,6345.673677022991,6178.033911225744,0.35730491912129714,-0.09083187093827857,0.9999874507963832,RCC2,Protein RCC2 (RCC1-like protein TD-60) (Telophase disk protein of 60 kDa),Homo sapiens (Human),"56,085"
Q9P260,1471.4636449676455,1499.6553661995504,1575.320894782125,1468.8684525378542,1472.2851125894597,1443.8082634115358,1531.9459560914167,1494.926941265686,1514.5,1588.90665730082,1601.3306483579436,1440.7529952502712,0.6120515886745559,-0.059449654739774926,0.9999874507963832,RELCH,"RAB11-binding protein RELCH (LisH domain and HEAT repeat-containing protein KIAA1468) (RAB11 binding and LisH domain, coiled-coil and HEAT repeat-containing) (RAB11-binding protein containing LisH, coiled-coil, and HEAT repeats)",Homo sapiens (Human),"134,630"
Q9P265,2441.3821670166462,2426.6316530402055,2480.8835837517654,2479.604565615744,2275.3194804023633,2530.5911028042487,2366.8199888700183,2519.6156970129064,2268.8999999999996,2432.1913383885135,2397.3142261908774,2317.219002770609,0.587681007836844,-0.04275745183033544,0.9999874507963832,DIP2B,Disco-interacting protein 2 homolog B (DIP2 homolog B),Homo sapiens (Human),"171,492"
Q9P270,617.5752764259678,750.5297251225262,667.7682945622134,758.1680481073018,679.8948918107758,713.4927466602148,643.4874829493137,640.7839758226066,656.4000000000001,564.1535517775485,743.9641739880626,759.3393595257683,0.5668920121872913,-0.14557394762037532,0.9999874507963832,SLAIN2,SLAIN motif-containing protein 2,Homo sapiens (Human),"62,543"
Q9P275,2137.7333108007797,2163.412697310031,2207.423856935629,2199.1280000469364,2190.3658818854988,2083.9505433238014,2130.0052143785756,2090.226802585254,2159.8999999999996,2083.7752825106013,2175.711565811728,2059.635602099625,0.9042708837009495,-0.019867360462496382,0.9999874507963832,USP36,Ubiquitin carboxyl-terminal hydrolase 36 (EC 3.4.19.12) (Deubiquitinating enzyme 36) (Ubiquitin thioesterase 36) (Ubiquitin-specific-processing protease 36),Homo sapiens (Human),"122,908"
Q9P287,2204.1476381290395,2236.7058844852536,2274.8512343005928,2262.3666523719876,2257.9562155527924,2158.3374840584065,2238.1224922801557,2122.199228496716,2264.8,2309.8847734054107,2297.6970678279495,2278.3354949675336,0.8279493099527775,-0.03979477555182909,0.9999874507963832,BCCIP,BRCA2 and CDKN1A-interacting protein (P21- and CDK-associated protein 1) (Protein TOK-1),Homo sapiens (Human),"35,979"
Q9P289,1287.7433286017426,1255.7191646942742,1299.8712567157172,1256.5009978472497,1275.5014442943252,1279.6467296788971,1279.0084296321952,1297.4363301074127,1278.5999999999997,1284.9657159622175,1298.144222948754,1321.483786621655,0.9958725901807608,0.001305326147628491,0.9999874507963832,STK26,Serine/threonine-protein kinase 26 (EC 2.7.11.1) (MST3 and SOK1-related kinase) (Mammalian STE20-like protein kinase 4) (MST-4) (STE20-like kinase MST4) (Serine/threonine-protein kinase MASK),Homo sapiens (Human),"46,529"
Q9P299,31.612369251231687,15.819346912659881,41.32892596717424,39.814065950368146,34.06127050950266,19.214633137234532,20.106020100995504,34.32911578208643,38.5,48.87284041726372,24.449119807089343,28.80553741329855,0.8103942217773256,0.120862533606374,0.9999874507963832,COPZ2,Coatomer subunit zeta-2 (Zeta-2-coat protein) (Zeta-2 COP),Homo sapiens (Human),"23,548"
Q9P2B2,1850.8120759824253,1918.9148621865543,1899.4468234320934,1864.9217726616137,1851.3497988456047,1930.5523932987423,1749.8876268088115,1897.056789523124,1833.2,1782.9874276505307,1840.706605050758,1841.0944174268313,0.5296057923174219,-0.07928834762052107,0.9999874507963832,PTGFRN,Prostaglandin F2 receptor negative regulator (CD9 partner 1) (CD9P-1) (Glu-Trp-Ile EWI motif-containing protein F) (EWI-F) (Prostaglandin F2-alpha receptor regulatory protein) (Prostaglandin F2-alpha receptor-associated protein) (CD antigen CD315),Homo sapiens (Human),"98,556"
Q9P2B4,1871.6507229776323,2077.6699649313537,2016.0862367172297,1990.6259886524845,1983.3372220699275,2044.5645318308805,1982.6242934495804,1999.337129908196,2017.9,1985.946625716112,2090.313044499731,2082.2515199034547,0.890082197071664,0.01389280738270153,0.9999874507963832,CTTNBP2NL,CTTNBP2 N-terminal-like protein,Homo sapiens (Human),"70,158"
Q9P2B7,53.51421252170386,55.41451699582633,49.44164106443437,55.73969233051541,55.48261641586957,47.199430776941256,51.972165166724224,54.28242335336779,59.699999999999996,51.03021537626008,46.55736644115949,46.18408477834644,0.18827388625570574,0.09672454366297091,0.9879917561925601,CFAP97,Cilia- and flagella-associated protein 97,Homo sapiens (Human),"59,475"
Q9P2C4,407.0624139233712,378.2602418583349,459.51642871650773,433.1615757668209,357.04460707910306,411.63963023876295,399.8442488009295,390.2678425752984,383.8,423.01144388320955,418.84289995761924,357.41085539806244,0.7844795735182282,-0.04496578553596248,0.9999874507963832,TMEM181,Transmembrane protein 181,Homo sapiens (Human),"69,325"
Q9P2D0,310.0989136191449,315.1700654137623,334.687765286024,329.64500429586366,313.93581159051377,314.1313467249131,348.06176306912033,316.1892243086908,333.2,348.5820077978351,335.6118538058257,313.1312689610911,0.2466305812226619,0.07756342896274111,0.9999874507963832,IBTK,Inhibitor of Bruton tyrosine kinase (IBtk),Homo sapiens (Human),"150,528"
Q9P2D1,160.96791607521783,257.60261954816565,171.28543761951101,172.47607987431326,148.68542888425478,192.70443274977535,155.25261747797,204.95346241524828,134.8,171.4283332802493,138.11151720813234,131.88651014022645,0.6069649603215213,-0.06668235813557913,0.9999874507963832,CHD7,Chromodomain-helicase-DNA-binding protein 7 (CHD-7) (EC 3.6.4.12) (ATP-dependent helicase CHD7),Homo sapiens (Human),"335,927"
Q9P2D3,456.9617591091718,413.0815261867933,429.13201462582583,396.2079378556053,427.22945158598844,406.2978027690755,384.7647337251828,425.1468526605303,346.00000000000006,389.9040358586116,409.1326112399099,314.9564132049089,0.7235817376008982,-0.09023012895903404,0.9999874507963832,HEATR5B,HEAT repeat-containing protein 5B,Homo sapiens (Human),"224,302"
Q9P2E3,255.02534656038478,238.31986532326664,289.5320869144818,277.53882866373135,256.72352128158354,245.80379237383426,266.78412520802055,226.08511492184152,253.5,276.3929226314184,267.55313377545286,247.58478437876443,0.32469561439729133,-0.07784627786952118,0.9999874507963832,ZNFX1,NFX1-type zinc finger-containing protein 1,Homo sapiens (Human),"220,227"
Q9P2E5,83.99250574598554,82.27932506643809,92.91354837805468,96.55877353788313,91.93882000807163,88.0205600975391,104.4185289207361,96.31005937949192,92.69999999999999,106.45815663047429,91.98764579901345,96.0184580443285,0.01333538704628211,0.2703736825216471,0.13499983823539077,CHPF2,Chondroitin sulfate glucuronyltransferase (EC 2.4.1.226) (CSGlcA-T) (Chondroitin glucuronyltransferase) (Chondroitin polymerizing factor 2) (ChPF-2) (Chondroitin synthase 3) (ChSy-3) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase),Homo sapiens (Human),"85,948"
Q9P2E9,8568.086143110737,8449.216152214985,8130.471228416395,8247.309816670435,8133.325800685107,7987.626642547062,8057.297876039036,7834.344136914639,7923.299999999998,7406.932041914199,7826.406007467239,7685.047577936357,0.4006484918202806,-0.06979955178605945,0.9999874507963832,RRBP1,Ribosome-binding protein 1 (180 kDa ribosome receptor homolog) (RRp) (ES/130-related protein) (Ribosome receptor protein),Homo sapiens (Human),"152,456"
Q9P2F5,13.892431330137692,18.065881385463655,17.526526012005373,15.61639091645508,16.365376065112606,18.17815915057873,13.467239878968687,16.653941752408063,14.8,20.329110190542636,17.25310227521553,11.74440643847985,0.3633310385609503,-0.1353972517856734,0.9999874507963832,STOX2,Storkhead-box protein 2,Homo sapiens (Human),"102,671"
Q9P2F8,12.970994558240804,11.607094776152813,13.087493222938509,13.838287000225044,12.839502360027371,15.62683856804136,13.656919313883739,14.53292086884666,15.5,11.367706514711594,13.958540031707035,14.363091657870626,0.23388074333249886,0.18713739511646751,0.9999874507963832,SIPA1L2,Signal-induced proliferation-associated 1-like protein 2 (SIPA1-like protein 2),Homo sapiens (Human),"190,438"
Q9P2G1,69.74567565742596,54.7592777745919,67.19777222070182,68.26372861004869,69.71916307413827,61.391151517305346,69.99171148365416,55.617880946721264,75.10000000000001,66.214816049196,68.31881704959717,60.467822338659765,0.7739920710430381,0.05030194551926779,0.9999874507963832,ANKIB1,Ankyrin repeat and IBR domain-containing protein 1 (EC 2.3.2.31),Homo sapiens (Human),"122,002"
Q9P2I0,2056.1507166120628,2129.7146802179745,2077.4673452832917,2101.641520117977,2080.332011919253,2043.7672441488378,2050.0553325618816,2072.0802905814503,2070.9,2025.1112788178923,2079.1288726730836,2091.853365707887,0.6357155248662967,-0.04503675503980008,0.9999874507963832,CPSF2,Cleavage and polyadenylation specificity factor subunit 2 (Cleavage and polyadenylation specificity factor 100 kDa subunit) (CPSF 100 kDa subunit),Homo sapiens (Human),"88,487"
Q9P2J3,4.181905349378183,3.9314353274065983,4.974778125678381,3.556207832460067,5.987332706748514,4.225624714827511,2.5606723713532014,5.577499360476285,3.8,3.816894158224331,6.068930448568277,4.999308146109666,0.5615918653862026,-0.1972360585436462,0.9999874507963832,KLHL9,Kelch-like protein 9,Homo sapiens (Human),"69,429"
Q9P2J5,17726.45885824896,17788.153561263283,17953.59158033284,17642.424365700306,17845.112080626022,17469.848773851783,17598.17345226615,17174.691657486903,17669.200000000008,17364.130213241984,17383.410881846936,17428.540446508974,0.5647874713057854,-0.04076977336875681,0.9999874507963832,LARS1,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)",Homo sapiens (Human),"134,466"
Q9P2K1,85.76449953809494,108.86331632794938,95.28613486876284,101.66115868880411,93.06976063045747,93.3623875672267,103.09077287633073,86.72618723895519,77.8,86.37797431981585,106.55307887557731,100.62099570265168,0.5315539294812188,-0.09664907736277333,0.9999874507963832,CC2D2A,Coiled-coil and C2 domain-containing protein 2A,Homo sapiens (Human),"186,185"
Q9P2K2,40.25969895672555,44.74347825000842,46.150633996677904,42.751802855443856,47.76560981606037,44.32919512158672,36.79781037352007,38.64971387823003,50.1,39.74548482150988,45.60367737067019,40.23252746154922,0.622047644456143,-0.07415866807918577,0.9999874507963832,TXNDC16,Thioredoxin domain-containing protein 16,Homo sapiens (Human),"93,572"
Q9P2K3,134.74240795199876,134.41764595609226,149.7025540588756,143.71718175094054,148.55237704632702,128.52277434531976,144.06153081798195,137.00223781226254,130.4,136.49545413650054,150.6828731373095,133.31488389625775,0.7196594045067399,-0.023490090970003763,0.9999874507963832,RCOR3,REST corepressor 3,Homo sapiens (Human),"55,581"
Q9P2K6,13.608912323400187,13.479206836822623,18.062271348616893,17.858348028223386,15.766642794437754,13.394433058321168,20.295699535910554,13.668801249617937,19.2,17.75685543173928,12.918151954809618,16.981776877261403,0.31185152272481886,0.22830013529070095,0.9999874507963832,KLHL42,Kelch-like protein 42 (Cullin-3-binding protein 9) (Ctb9) (Kelch domain-containing protein 5),Homo sapiens (Human),"56,868"
Q9P2K8,1036.687248135683,1004.4817261523858,1057.1020841826123,1038.4899959442628,1032.0165808865522,1015.6647781544843,1046.8408012961715,1022.4891785346385,1018.5000000000001,1036.8675956776358,1038.3939997500322,1055.4094975120404,0.21530604043296986,-0.03799218450019364,0.9999874507963832,EIF2AK4,eIF-2-alpha kinase GCN2 (EC 2.7.11.1) (Eukaryotic translation initiation factor 2-alpha kinase 4) (GCN2-like protein),Homo sapiens (Human),"186,911"
Q9P2L0,421.0257250051933,431.3346187783239,448.03617150340375,445.29906771673893,405.6750538416938,429.1002304755031,436.35754002207693,408.10012926301835,402.0,459.35491434630217,434.6221191238967,403.5949401764089,0.962129822446714,0.002123375558265929,0.9999874507963832,WDR35,WD repeat-containing protein 35 (Intraflagellar transport protein 121 homolog),Homo sapiens (Human),"133,547"
Q9P2N5,2150.6334256073355,2126.2512729057357,2136.552402406734,2040.6448249046948,1996.5093540247744,2145.182237304698,1998.6522056999022,2226.2078081202453,1991.3,2079.045652792801,2057.4541210710536,2105.0261459023986,0.6218789677955991,-0.05892190588900622,0.9999874507963832,RBM27,RNA-binding protein 27 (RNA-binding motif protein 27),Homo sapiens (Human),"118,718"
Q9P2N6,65.13849179794153,58.035473880764066,71.10105967315717,73.36611376096965,59.07501603991867,65.0586748547028,71.50914696297458,57.66034550126188,66.9,61.90006613120328,75.1680385558385,64.27681902140999,0.9205529355864271,0.012465699411265222,0.9999874507963832,KANSL3,KAT8 regulatory NSL complex subunit 3 (NSL complex protein NSL3) (Non-specific lethal 3 homolog) (Serum inhibited-related protein) (Testis development protein PRTD),Homo sapiens (Human),"95,992"
Q9P2N7,559.1703610380421,574.9256138316982,583.2736014737684,561.2623666013063,548.1070463433446,557.38381851621,532.7146929589234,571.8115189423504,548.7,531.1291197129118,525.5693768460128,544.6071715357243,0.14785344234587117,-0.09078232975215612,0.8658770981153231,KLHL13,Kelch-like protein 13 (BTB and kelch domain-containing protein 2),Homo sapiens (Human),"73,868"
Q9P2P6,85.19746152461992,92.57594140012205,81.12715097260129,86.27669437011816,78.56711029633328,92.16645604416232,83.45895136262286,88.84720812251659,84.6,97.49675295464324,91.64084977338098,88.55917287394266,0.77533454942697,-0.030771471426961714,0.9999874507963832,STARD9,StAR-related lipid transfer protein 9 (START domain-containing protein 9) (StARD9),Homo sapiens (Human),"516,343"
Q9P2R3,3489.4101754218286,3419.038256401271,3655.313896652299,3479.130893134791,3388.7637861006956,3471.2311100784937,3404.8406964426404,3598.8225451005565,3385.099999999999,3535.2737501153447,3329.068448058925,3327.0792482847605,0.6817582375278209,-0.042946867611031975,0.9999874507963832,ANKFY1,Rabankyrin-5 (Rank-5) (Ankyrin repeat and FYVE domain-containing protein 1) (Ankyrin repeats hooked to a zinc finger motif),Homo sapiens (Human),"128,399"
Q9P2R6,102.27948168055453,105.96154263391117,110.59314448623479,100.81076116365062,100.72024131130279,96.95018213641987,112.95410349191341,91.75379229628592,104.2,105.6283970308603,104.73239974100683,116.01569062876716,0.9269455858460809,-0.007781099750472367,0.9999874507963832,RERE,Arginine-glutamic acid dipeptide repeats protein (Atrophin-1-like protein) (Atrophin-1-related protein),Homo sapiens (Human),"172,424"
Q9P2R7,4032.7034720825714,4231.066862716802,4102.125507386306,4151.022246871976,4233.509905103949,4109.858543394877,4105.8958878886715,4041.408902803703,4048.1999999999994,4028.3169042059744,4205.16190781296,4084.355401274039,0.8196631787767698,-0.026788269653584378,0.9999874507963832,SUCLA2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)",Homo sapiens (Human),"50,317"
Q9P2S5,79.88148014829173,82.37293066947159,84.11201784800832,74.44843788389228,79.89762867561073,73.27073797974495,88.48545638787174,72.11471004108775,84.8,84.80143108054926,77.59561073526582,77.76701560615035,0.3451007489838268,-0.09886463489514365,0.9999874507963832,WRAP73,WD repeat-containing protein WRAP73 (WD repeat-containing protein 8) (WD repeat-containing protein antisense to TP73 gene),Homo sapiens (Human),"51,588"
Q9P2T1,414.15038909180885,423.09732571137675,440.3061316465804,442.36133081166327,397.55889172810134,410.7626137885158,395.0074232105956,415.17019887488965,421.5,441.92996275440856,429.50687774581775,409.4671433956488,0.39546220572145974,-0.0553400835670969,0.9999874507963832,GMPR2,GMP reductase 2 (GMPR 2) (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase 2) (Guanosine monophosphate reductase 2),Homo sapiens (Human),"37,874"
Q9P2W1,302.373020685548,194.32523189752615,345.555742114429,298.4122224629535,304.28955334075226,238.78766077185654,241.55676036431865,334.02151099641077,291.69999999999993,373.9726515460231,227.32479480208605,224.4927419895912,0.9964267137295719,0.0006994814990560485,0.9999874507963832,PSMC3IP,Homologous-pairing protein 2 homolog (Nuclear receptor coactivator GT198) (PSMC3-interacting protein) (Proteasome 26S ATPase subunit 3-interacting protein) (Tat-binding protein 1-interacting protein) (TBP-1-interacting protein),Homo sapiens (Human),"24,906"
Q9P2W9,309.39011610230114,335.0144532568622,324.7382090346672,313.48745131794726,328.3719360056741,343.87017726511425,316.76465630813675,338.6563344086376,314.70000000000005,343.10559444038284,342.6344733248833,311.86160340017443,0.8628665528219054,0.007898273158982406,0.9999874507963832,STX18,Syntaxin-18 (Cell growth-inhibiting gene 9 protein),Homo sapiens (Human),"38,674"
Q9P2X0,133.46657242167998,111.01624519771964,120.38963064141682,116.81369640972092,129.45943830369566,121.98501535256776,121.9638766503784,117.12748657000199,120.7,116.4982477858035,116.4367656061028,129.10911672572104,0.9673045493699344,0.010125256529426085,0.9999874507963832,DPM3,Dolichol-phosphate mannosyltransferase subunit 3 (Dolichol-phosphate mannose synthase subunit 3) (DPM synthase subunit 3) (Dolichyl-phosphate beta-D-mannosyltransferase subunit 3) (Mannose-P-dolichol synthase subunit 3) (MPD synthase subunit 3) (Prostin-1),Homo sapiens (Human),"10,094"
Q9P2X3,190.73741178265573,190.95543018832046,194.78169738233046,189.3294126455371,171.17118949404363,211.679879582397,185.41164762946326,215.5585668330553,174.1,216.81618337913432,239.80945172485505,217.747643697221,0.7833429514370363,0.028739430697848307,0.9999874507963832,IMPACT,Protein IMPACT (Imprinted and ancient gene protein homolog),Homo sapiens (Human),"36,476"
Q9P2Y5,380.4116272900459,400.91279779243956,450.5618280902866,439.57821163843363,396.0287955919323,401.91272051783926,452.3854522723989,429.7816760727571,409.0,410.31612200911565,415.63503672051877,399.86529759121595,0.7581087012011254,0.019882726730010583,0.9999874507963832,UVRAG,UV radiation resistance-associated gene protein (p63),Homo sapiens (Human),"78,151"
Q9UBB4,8675.681606167618,8550.216597888115,8664.456258921906,8313.099661570945,8780.356888527733,8494.063778180729,8579.011161772885,8551.249195558394,8383.399999999996,8408.119974808435,8292.759962936509,8184.819684352209,0.8426284836930629,-0.030175050577216492,0.9999874507963832,ATXN10,Ataxin-10 (Brain protein E46 homolog) (Spinocerebellar ataxia type 10 protein),Homo sapiens (Human),"53,489"
Q9UBB5,476.7372098291129,509.4952973112884,495.87057655800356,479.4695864547247,472.4670764814217,467.2903104453593,493.8304088013377,509.045012054737,483.59999999999997,487.1518609333706,519.7605434166688,484.1393491970646,0.9228379611597901,0.01890792034341085,0.9999874507963832,MBD2,Methyl-CpG-binding domain protein 2 (Demethylase) (DMTase) (Methyl-CpG-binding protein MBD2),Homo sapiens (Human),"43,255"
Q9UBB6,1809.3474212470655,1720.9390117707217,1778.9806577425893,1693.1414725806073,1669.4679363983773,1681.0810775875107,1721.1511924191811,1659.2667815771842,1685.8999999999999,1664.497756825654,1690.5439259518973,1603.3495411451715,0.6841177595392416,-0.06387904824366095,0.9999874507963832,NCDN,Neurochondrin,Homo sapiens (Human),"78,864"
Q9UBB9,1764.3387789274866,1730.5803888831713,1747.9839632672083,1785.4482584927232,1759.810134351316,1695.5119846324874,1763.9239049925256,1756.9908548790506,1748.5999999999997,1771.536745175858,1803.0792362696352,1727.6180579198974,0.6553465422007597,-0.057864173940532976,0.9999874507963832,TFIP11,Tuftelin-interacting protein 11 (Septin and tuftelin-interacting protein 1) (STIP-1),Homo sapiens (Human),"96,820"
Q9UBC1,9.356127222337628,9.360560303349043,9.719951107094682,7.189724530843181,8.249213951520176,7.893148052224974,9.958170333040227,7.384294927954518,9.7,9.127355595753835,11.010773813831015,9.760553999547444,0.541020172826827,-0.08504326998269136,0.9999874507963832,NFKBIL1,NF-kappa-B inhibitor-like protein 1 (Inhibitor of kappa B-like protein) (I-kappa-B-like protein) (IkappaBL) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1),Homo sapiens (Human),"43,204"
Q9UBC2,2384.465726414091,2468.660568802243,2420.191290618489,2434.301570184839,2257.956215552793,2412.1141532526703,2325.944070645824,2397.5391617145942,2186.600000000001,2293.5385092930164,2433.9879059015116,2264.6072360901208,0.24847804636398196,-0.10898735632596045,0.9999874507963832,EPS15L1,Epidermal growth factor receptor substrate 15-like 1 (Eps15-related protein) (Eps15R),Homo sapiens (Human),"94,255"
Q9UBD5,2008.3068842251091,2137.9519732849217,2120.786182500737,2071.1045180783744,2012.0764190623202,1905.3581025461858,2020.7498598675058,1929.2648844216492,2041.4999999999998,2000.0525389095496,1979.4250153037474,1920.051744496341,0.8366970619174587,-0.03782660700279905,0.9999874507963832,ORC3,Origin recognition complex subunit 3 (Origin recognition complex subunit Latheo),Homo sapiens (Human),"82,254"
Q9UBE0,7787.345678307334,7574.097369454877,7653.504808735972,7277.779329129527,7674.829167186101,7394.763522179941,7625.966841042205,7159.466714297009,7465.9,7357.395393817243,7206.594810655603,7382.152987560157,0.7446317421985726,-0.03724776949577948,0.9999874507963832,SAE1,"SUMO-activating enzyme subunit 1 (Ubiquitin-like 1-activating enzyme E1A) [Cleaved into: SUMO-activating enzyme subunit 1, N-terminally processed]",Homo sapiens (Human),"38,450"
Q9UBF2,1385.415626422813,1451.6356918433694,1432.965705339636,1451.8605020347843,1402.6990013532493,1346.5391662022985,1403.722658088842,1358.1603724404856,1385.2,1320.6453787456187,1378.8609979147125,1393.061182618336,0.35704662738992976,-0.0681472081878189,0.9999874507963832,COPG2,Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP),Homo sapiens (Human),"97,622"
Q9UBF8,486.2350965548192,510.8057757537572,500.6922845875071,507.06885158925184,475.5937946727237,491.28866967485135,487.6658271665985,509.437793699841,464.8,475.4522505788134,454.8229876169882,443.5894053452863,0.6805024114858442,0.028141741900029566,0.9999874507963832,PI4KB,Phosphatidylinositol 4-kinase beta (PI4K-beta) (PI4Kbeta) (PtdIns 4-kinase beta) (EC 2.7.1.67) (NPIK) (PI4K92) (PI4KIII),Homo sapiens (Human),"91,379"
Q9UBG0,1266.3376435930613,1289.6043929923976,1257.3943050272323,1308.9937178089967,1193.408460292907,1346.539166202299,1138.645647795057,1269.7059459630732,1163.8,1246.2159426602443,1325.1943129480871,1203.8016599441848,0.09582598201758777,-0.08765102433838007,0.6553341177921469,MRC2,C-type mannose receptor 2 (C-type lectin domain family 13 member E) (Endocytic receptor 180) (Macrophage mannose receptor 2) (Urokinase-type plasminogen activator receptor-associated protein) (UPAR-associated protein) (Urokinase receptor-associated protein) (CD antigen CD280),Homo sapiens (Human),"166,674"
Q9UBH6,268.42161962873183,255.54329628142887,313.411021917738,288.2847610270346,285.3296664360487,253.3780253532421,302.1593398196777,286.33781928078963,286.79999999999995,323.2743400096086,277.61021851879457,285.1192725233655,0.8591854882689193,0.011218241488205287,0.9999874507963832,XPR1,Xenotropic and polytropic retrovirus receptor 1 (Protein SYG1 homolog) (Xenotropic and polytropic murine leukemia virus receptor X3) (X-receptor),Homo sapiens (Human),"81,535"
Q9UBI1,857.574115629265,850.5005091622941,877.3212562254043,860.4476777234903,911.4050898050517,877.7340091610579,850.6174258765503,874.0962730143609,868.0000000000001,852.9098924432152,896.9012212919831,871.8634698620143,0.9917755008195208,-0.0050874788440949704,0.9999874507963832,COMMD3,COMM domain-containing protein 3 (Protein Bup) (Protein PIL),Homo sapiens (Human),"22,151"
Q9UBI6,811.9275555445267,885.8834271089535,818.8484794866615,871.2709189527166,837.3617419982617,925.8901851564507,830.1320469057249,894.4423622307463,772.4000000000001,840.0486186491984,793.9028016791387,822.1084506935895,0.8874129688860337,-0.043262930639410585,0.9999874507963832,GNG12,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,Homo sapiens (Human),"8,006"
Q9UBK8,2576.7624927338043,2560.3940597750643,2616.5036889625662,2604.613001813307,2606.951186437267,2530.6708315724536,2727.7799535133618,2508.9320362660783,2614.1000000000004,2646.7671708486896,2746.7112220155936,2615.7491177811576,0.8383598786242368,-0.03717848642658915,0.9999874507963832,MTRR,Methionine synthase reductase (MSR) (EC 1.16.1.8) (Aquacobalamin reductase) (AqCbl reductase) (EC 1.16.1.-),Homo sapiens (Human),"77,674"
